14	43500000	47200000	q21.2	gneg
14	47200000	50900000	q21.3	gpos100
14	50900000	54100000	q22.1	gneg
14	54100000	55500000	q22.2	gpos25
14	55500000	58100000	q22.3	gneg
14	58100000	62100000	q23.1	gpos75
14	62100000	64800000	q23.2	gneg
14	64800000	67900000	q23.3	gpos50
14	67900000	70200000	q24.1	gneg
14	70200000	73800000	q24.2	gpos50
14	73800000	79300000	q24.3	gneg
14	79300000	83600000	q31.1	gpos100
14	83600000	84900000	q31.2	gneg
14	84900000	89800000	q31.3	gpos100
14	89800000	91900000	q32.11	gneg
14	91900000	94700000	q32.12	gpos25
14	94700000	96300000	q32.13	gneg
14	96300000	101400000	q32.2	gpos50
14	101400000	103200000	q32.31	gneg
14	103200000	104000000	q32.32	gpos50
14	104000000	107349540	q32.33	gneg
15	0	3900000	p13	gvar
15	3900000	8700000	p12	stalk
15	8700000	15800000	p11.2	gvar
15	15800000	19000000	p11.1	acen
15	19000000	20700000	q11.1	acen
15	20700000	25700000	q11.2	gneg
15	25700000	28100000	q12	gpos50
15	28100000	30300000	q13.1	gneg
15	30300000	31200000	q13.2	gpos50
15	31200000	33600000	q13.3	gneg
15	33600000	40100000	q14	gpos75
15	40100000	42800000	q15.1	gneg
15	42800000	43600000	q15.2	gpos25
15	43600000	44800000	q15.3	gneg
15	44800000	49500000	q21.1	gpos75
15	49500000	52900000	q21.2	gneg
15	52900000	59100000	q21.3	gpos75
15	59100000	59300000	q22.1	gneg
15	59300000	63700000	q22.2	gpos25
15	63700000	67200000	q22.31	gneg
15	67200000	67300000	q22.32	gpos25
15	67300000	67500000	q22.33	gneg
15	67500000	72700000	q23	gpos25
15	72700000	75200000	q24.1	gneg
15	75200000	76600000	q24.2	gpos25
15	76600000	78300000	q24.3	gneg
15	78300000	81700000	q25.1	gpos50
15	81700000	85200000	q25.2	gneg
15	85200000	89100000	q25.3	gpos50
15	89100000	94300000	q26.1	gneg
15	94300000	98500000	q26.2	gpos50
15	98500000	102531392	q26.3	gneg
16	0	7900000	p13.3	gneg
16	7900000	10500000	p13.2	gpos50
16	10500000	12600000	p13.13	gneg
16	12600000	14800000	p13.12	gpos50
16	14800000	16800000	p13.11	gneg
16	16800000	21200000	p12.3	gpos50
16	21200000	24200000	p12.2	gneg
16	24200000	28100000	p12.1	gpos50
16	28100000	34600000	p11.2	gneg
16	34600000	36600000	p11.1	acen
16	36600000	38600000	q11.1	acen
16	38600000	47000000	q11.2	gvar
16	47000000	52600000	q12.1	gneg
16	52600000	56700000	q12.2	gpos50
16	56700000	57400000	q13	gneg
16	57400000	66700000	q21	gpos100
16	66700000	70800000	q22.1	gneg
16	70800000	72900000	q22.2	gpos50
16	72900000	74100000	q22.3	gneg
16	74100000	79200000	q23.1	gpos75
16	79200000	81700000	q23.2	gneg
16	81700000	84200000	q23.3	gpos50
16	84200000	87100000	q24.1	gneg
16	87100000	88700000	q24.2	gpos25
16	88700000	90354753	q24.3	gneg
17	0	3300000	p13.3	gneg
17	3300000	6500000	p13.2	gpos50
17	6500000	10700000	p13.1	gneg
17	10700000	16000000	p12	gpos75
17	16000000	22200000	p11.2	gneg
17	22200000	24000000	p11.1	acen
17	24000000	25800000	q11.1	acen
17	25800000	31800000	q11.2	gneg
17	31800000	38100000	q12	gpos50
17	38100000	38400000	q21.1	gneg
17	38400000	40900000	q21.2	gpos25
17	40900000	44900000	q21.31	gneg
17	44900000	47400000	q21.32	gpos25
17	47400000	50200000	q21.33	gneg
17	50200000	57600000	q22	gpos75
17	57600000	58300000	q23.1	gneg
17	58300000	61100000	q23.2	gpos75
17	61100000	62600000	q23.3	gneg
17	62600000	64200000	q24.1	gpos50
17	64200000	67100000	q24.2	gneg
17	67100000	70900000	q24.3	gpos75
17	70900000	74800000	q25.1	gneg
17	74800000	75300000	q25.2	gpos25
17	75300000	81195210	q25.3	gneg
18	0	2900000	p11.32	gneg
18	2900000	7100000	p11.31	gpos50
18	7100000	8500000	p11.23	gneg
18	8500000	10900000	p11.22	gpos25
18	10900000	15400000	p11.21	gneg
18	15400000	17200000	p11.1	acen
18	17200000	19000000	q11.1	acen
18	19000000	25000000	q11.2	gneg
18	25000000	32700000	q12.1	gpos100
18	32700000	37200000	q12.2	gneg
18	37200000	43500000	q12.3	gpos75
18	43500000	48200000	q21.1	gneg
18	48200000	53800000	q21.2	gpos75
18	53800000	56200000	q21.31	gneg
18	56200000	59000000	q21.32	gpos50
18	59000000	61600000	q21.33	gneg
18	61600000	66800000	q22.1	gpos100
18	66800000	68700000	q22.2	gneg
18	68700000	73100000	q22.3	gpos25
18	73100000	78077248	q23	gneg
19	0	6900000	p13.3	gneg
19	6900000	13900000	p13.2	gpos25
19	13900000	14000000	p13.13	gneg
19	14000000	16300000	p13.12	gpos25
19	16300000	20000000	p13.11	gneg
19	20000000	24400000	p12	gvar
19	24400000	26500000	p11	acen
19	26500000	28600000	q11	acen
19	28600000	32400000	q12	gvar
19	32400000	35500000	q13.11	gneg
19	35500000	38300000	q13.12	gpos25
19	38300000	38700000	q13.13	gneg
19	38700000	43400000	q13.2	gpos25
19	43400000	45200000	q13.31	gneg
19	45200000	48000000	q13.32	gpos25
19	48000000	51400000	q13.33	gneg
19	51400000	53600000	q13.41	gpos25
19	53600000	56300000	q13.42	gneg
19	56300000	59128983	q13.43	gpos25
2	0	4400000	p25.3	gneg
2	4400000	7100000	p25.2	gpos50
2	7100000	12200000	p25.1	gneg
2	12200000	16700000	p24.3	gpos75
2	16700000	19200000	p24.2	gneg
2	19200000	24000000	p24.1	gpos75
2	24000000	27900000	p23.3	gneg
2	27900000	30000000	p23.2	gpos25
2	30000000	32100000	p23.1	gneg
2	32100000	36600000	p22.3	gpos75
2	36600000	38600000	p22.2	gneg
2	38600000	41800000	p22.1	gpos50
2	41800000	47800000	p21	gneg
2	47800000	52900000	p16.3	gpos100
2	52900000	55000000	p16.2	gneg
2	55000000	61300000	p16.1	gpos100
2	61300000	64100000	p15	gneg
2	64100000	68600000	p14	gpos50
2	68600000	71500000	p13.3	gneg
2	71500000	73500000	p13.2	gpos50
2	73500000	75000000	p13.1	gneg
2	75000000	83300000	p12	gpos100
2	83300000	90500000	p11.2	gneg
2	90500000	93300000	p11.1	acen
2	93300000	96800000	q11.1	acen
2	96800000	102700000	q11.2	gneg
2	102700000	106000000	q12.1	gpos50
2	106000000	107500000	q12.2	gneg
2	107500000	110200000	q12.3	gpos25
2	110200000	114400000	q13	gneg
2	114400000	118800000	q14.1	gpos50
2	118800000	122400000	q14.2	gneg
2	122400000	129900000	q14.3	gpos50
2	129900000	132500000	q21.1	gneg
2	132500000	135100000	q21.2	gpos25
2	135100000	136800000	q21.3	gneg
2	136800000	142200000	q22.1	gpos100
2	142200000	144100000	q22.2	gneg
2	144100000	148700000	q22.3	gpos100
2	148700000	149900000	q23.1	gneg
2	149900000	150500000	q23.2	gpos25
2	150500000	154900000	q23.3	gneg
2	154900000	159800000	q24.1	gpos75
2	159800000	163700000	q24.2	gneg
2	163700000	169700000	q24.3	gpos75
2	169700000	178000000	q31.1	gneg
2	178000000	180600000	q31.2	gpos50
2	180600000	183000000	q31.3	gneg
2	183000000	189400000	q32.1	gpos75
2	189400000	191900000	q32.2	gneg
2	191900000	197400000	q32.3	gpos75
2	197400000	203300000	q33.1	gneg
2	203300000	204900000	q33.2	gpos50
2	204900000	209000000	q33.3	gneg
2	209000000	215300000	q34	gpos100
2	215300000	221500000	q35	gneg
2	221500000	225200000	q36.1	gpos75
2	225200000	226100000	q36.2	gneg
2	226100000	231000000	q36.3	gpos100
2	231000000	235600000	q37.1	gneg
2	235600000	237300000	q37.2	gpos50
2	237300000	243199373	q37.3	gneg
20	0	5100000	p13	gneg
20	5100000	9200000	p12.3	gpos75
20	9200000	12100000	p12.2	gneg
20	12100000	17900000	p12.1	gpos75
20	17900000	21300000	p11.23	gneg
20	21300000	22300000	p11.22	gpos25
20	22300000	25600000	p11.21	gneg
20	25600000	27500000	p11.1	acen
20	27500000	29400000	q11.1	acen
20	29400000	32100000	q11.21	gneg
20	32100000	34400000	q11.22	gpos25
20	34400000	37600000	q11.23	gneg
20	37600000	41700000	q12	gpos75
20	41700000	42100000	q13.11	gneg
20	42100000	46400000	q13.12	gpos25
20	46400000	49800000	q13.13	gneg
20	49800000	55000000	q13.2	gpos75
20	55000000	56500000	q13.31	gneg
20	56500000	58400000	q13.32	gpos50
20	58400000	63025520	q13.33	gneg
21	0	2800000	p13	gvar
21	2800000	6800000	p12	stalk
21	6800000	10900000	p11.2	gvar
21	10900000	13200000	p11.1	acen
21	13200000	14300000	q11.1	acen
21	14300000	16400000	q11.2	gneg
21	16400000	24000000	q21.1	gpos100
21	24000000	26800000	q21.2	gneg
21	26800000	31500000	q21.3	gpos75
21	31500000	35800000	q22.11	gneg
21	35800000	37800000	q22.12	gpos50
21	37800000	39700000	q22.13	gneg
21	39700000	42600000	q22.2	gpos50
21	42600000	48129895	q22.3	gneg
22	0	3800000	p13	gvar
22	3800000	8300000	p12	stalk
22	8300000	12200000	p11.2	gvar
22	12200000	14700000	p11.1	acen
22	14700000	17900000	q11.1	acen
22	17900000	22200000	q11.21	gneg
22	22200000	23500000	q11.22	gpos25
22	23500000	25900000	q11.23	gneg
22	25900000	29600000	q12.1	gpos50
22	29600000	32200000	q12.2	gneg
22	32200000	37600000	q12.3	gpos50
22	37600000	41000000	q13.1	gneg
22	41000000	44200000	q13.2	gpos50
22	44200000	48400000	q13.31	gneg
22	48400000	49400000	q13.32	gpos50
22	49400000	51304566	q13.33	gneg
3	0	2800000	p26.3	gpos50
3	2800000	4000000	p26.2	gneg
3	4000000	8700000	p26.1	gpos50
3	8700000	11800000	p25.3	gneg
3	11800000	13300000	p25.2	gpos25
3	13300000	16400000	p25.1	gneg
3	16400000	23900000	p24.3	gpos100
3	23900000	26400000	p24.2	gneg
3	26400000	30900000	p24.1	gpos75
3	30900000	32100000	p23	gneg
3	32100000	36500000	p22.3	gpos50
3	36500000	39400000	p22.2	gneg
3	39400000	43700000	p22.1	gpos75
3	43700000	44100000	p21.33	gneg
3	44100000	44200000	p21.32	gpos50
3	44200000	50600000	p21.31	gneg
3	50600000	52300000	p21.2	gpos25
3	52300000	54400000	p21.1	gneg
3	54400000	58600000	p14.3	gpos50
3	58600000	63700000	p14.2	gneg
3	63700000	69800000	p14.1	gpos50
3	69800000	74200000	p13	gneg
3	74200000	79800000	p12.3	gpos75
3	79800000	83500000	p12.2	gneg
3	83500000	87200000	p12.1	gpos75
3	87200000	87900000	p11.2	gneg
3	87900000	91000000	p11.1	acen
3	91000000	93900000	q11.1	acen
3	93900000	98300000	q11.2	gvar
3	98300000	100000000	q12.1	gneg
3	100000000	100900000	q12.2	gpos25
3	100900000	102800000	q12.3	gneg
3	102800000	106200000	q13.11	gpos75
3	106200000	107900000	q13.12	gneg
3	107900000	111300000	q13.13	gpos50
3	111300000	113500000	q13.2	gneg
3	113500000	117300000	q13.31	gpos75
3	117300000	119000000	q13.32	gneg
3	119000000	121900000	q13.33	gpos75
3	121900000	123800000	q21.1	gneg
3	123800000	125800000	q21.2	gpos25
3	125800000	129200000	q21.3	gneg
3	129200000	133700000	q22.1	gpos25
3	133700000	135700000	q22.2	gneg
3	135700000	138700000	q22.3	gpos25
3	138700000	142800000	q23	gneg
3	142800000	148900000	q24	gpos100
3	148900000	152100000	q25.1	gneg
3	152100000	155000000	q25.2	gpos50
3	155000000	157000000	q25.31	gneg
3	157000000	159000000	q25.32	gpos50
3	159000000	160700000	q25.33	gneg
3	160700000	167600000	q26.1	gpos100
3	167600000	170900000	q26.2	gneg
3	170900000	175700000	q26.31	gpos75
3	175700000	179000000	q26.32	gneg
3	179000000	182700000	q26.33	gpos75
3	182700000	184500000	q27.1	gneg
3	184500000	186000000	q27.2	gpos25
3	186000000	187900000	q27.3	gneg
3	187900000	192300000	q28	gpos75
3	192300000	198022430	q29	gneg
4	0	4500000	p16.3	gneg
4	4500000	6000000	p16.2	gpos25
4	6000000	11300000	p16.1	gneg
4	11300000	15200000	p15.33	gpos50
4	15200000	17800000	p15.32	gneg
4	17800000	21300000	p15.31	gpos75
4	21300000	27700000	p15.2	gneg
4	27700000	35800000	p15.1	gpos100
4	35800000	41200000	p14	gneg
4	41200000	44600000	p13	gpos50
4	44600000	48200000	p12	gneg
4	48200000	50400000	p11	acen
4	50400000	52700000	q11	acen
4	52700000	59500000	q12	gneg
4	59500000	66600000	q13.1	gpos100
4	66600000	70500000	q13.2	gneg
4	70500000	76300000	q13.3	gpos75
4	76300000	78900000	q21.1	gneg
4	78900000	82400000	q21.21	gpos50
4	82400000	84100000	q21.22	gneg
4	84100000	86900000	q21.23	gpos25
4	86900000	88000000	q21.3	gneg
4	88000000	93700000	q22.1	gpos75
4	93700000	95100000	q22.2	gneg
4	95100000	98800000	q22.3	gpos75
4	98800000	101100000	q23	gneg
4	101100000	107700000	q24	gpos50
4	107700000	114100000	q25	gneg
4	114100000	120800000	q26	gpos75
4	120800000	123800000	q27	gneg
4	123800000	128800000	q28.1	gpos50
4	128800000	131100000	q28.2	gneg
4	131100000	139500000	q28.3	gpos100
4	139500000	141500000	q31.1	gneg
4	141500000	146800000	q31.21	gpos25
4	146800000	148500000	q31.22	gneg
4	148500000	151100000	q31.23	gpos25
4	151100000	155600000	q31.3	gneg
4	155600000	161800000	q32.1	gpos100
4	161800000	164500000	q32.2	gneg
4	164500000	170100000	q32.3	gpos100
4	170100000	171900000	q33	gneg
4	171900000	176300000	q34.1	gpos75
4	176300000	177500000	q34.2	gneg
4	177500000	183200000	q34.3	gpos100
4	183200000	187100000	q35.1	gneg
4	187100000	191154276	q35.2	gpos25
5	0	4500000	p15.33	gneg
5	4500000	6300000	p15.32	gpos25
5	6300000	9800000	p15.31	gneg
5	9800000	15000000	p15.2	gpos50
5	15000000	18400000	p15.1	gneg
5	18400000	23300000	p14.3	gpos100
5	23300000	24600000	p14.2	gneg
5	24600000	28900000	p14.1	gpos100
5	28900000	33800000	p13.3	gneg
5	33800000	38400000	p13.2	gpos25
5	38400000	42500000	p13.1	gneg
5	42500000	46100000	p12	gpos50
5	46100000	48400000	p11	acen
5	48400000	50700000	q11.1	acen
5	50700000	58900000	q11.2	gneg
5	58900000	62900000	q12.1	gpos75
5	62900000	63200000	q12.2	gneg
5	63200000	66700000	q12.3	gpos75
5	66700000	68400000	q13.1	gneg
5	68400000	73300000	q13.2	gpos50
5	73300000	76900000	q13.3	gneg
5	76900000	81400000	q14.1	gpos50
5	81400000	82800000	q14.2	gneg
5	82800000	92300000	q14.3	gpos100
5	92300000	98200000	q15	gneg
5	98200000	102800000	q21.1	gpos100
5	102800000	104500000	q21.2	gneg
5	104500000	109600000	q21.3	gpos100
5	109600000	111500000	q22.1	gneg
5	111500000	113100000	q22.2	gpos50
5	113100000	115200000	q22.3	gneg
5	115200000	121400000	q23.1	gpos100
5	121400000	127300000	q23.2	gneg
5	127300000	130600000	q23.3	gpos100
5	130600000	136200000	q31.1	gneg
5	136200000	139500000	q31.2	gpos25
5	139500000	144500000	q31.3	gneg
5	144500000	149800000	q32	gpos75
5	149800000	152700000	q33.1	gneg
5	152700000	155700000	q33.2	gpos50
5	155700000	159900000	q33.3	gneg
5	159900000	168500000	q34	gpos100
5	168500000	172800000	q35.1	gneg
5	172800000	176600000	q35.2	gpos25
5	176600000	180915260	q35.3	gneg
6	0	2300000	p25.3	gneg
6	2300000	4200000	p25.2	gpos25
6	4200000	7100000	p25.1	gneg
6	7100000	10600000	p24.3	gpos50
6	10600000	11600000	p24.2	gneg
6	11600000	13400000	p24.1	gpos25
6	13400000	15200000	p23	gneg
6	15200000	25200000	p22.3	gpos75
6	25200000	27000000	p22.2	gneg
6	27000000	30400000	p22.1	gpos50
6	30400000	32100000	p21.33	gneg
6	32100000	33500000	p21.32	gpos25
6	33500000	36600000	p21.31	gneg
6	36600000	40500000	p21.2	gpos25
6	40500000	46200000	p21.1	gneg
6	46200000	51800000	p12.3	gpos100
6	51800000	52900000	p12.2	gneg
6	52900000	57000000	p12.1	gpos100
6	57000000	58700000	p11.2	gneg
6	58700000	61000000	p11.1	acen
6	61000000	63300000	q11.1	acen
6	63300000	63400000	q11.2	gneg
6	63400000	70000000	q12	gpos100
6	70000000	75900000	q13	gneg
6	75900000	83900000	q14.1	gpos50
6	83900000	84900000	q14.2	gneg
6	84900000	88000000	q14.3	gpos50
6	88000000	93100000	q15	gneg
6	93100000	99500000	q16.1	gpos100
6	99500000	100600000	q16.2	gneg
6	100600000	105500000	q16.3	gpos100
6	105500000	114600000	q21	gneg
6	114600000	118300000	q22.1	gpos75
6	118300000	118500000	q22.2	gneg
6	118500000	126100000	q22.31	gpos100
6	126100000	127100000	q22.32	gneg
6	127100000	130300000	q22.33	gpos75
6	130300000	131200000	q23.1	gneg
6	131200000	135200000	q23.2	gpos50
6	135200000	139000000	q23.3	gneg
6	139000000	142800000	q24.1	gpos75
6	142800000	145600000	q24.2	gneg
6	145600000	149000000	q24.3	gpos75
6	149000000	152500000	q25.1	gneg
6	152500000	155500000	q25.2	gpos50
6	155500000	161000000	q25.3	gneg
6	161000000	164500000	q26	gpos50
6	164500000	171115067	q27	gneg
7	0	2800000	p22.3	gneg
7	2800000	4500000	p22.2	gpos25
7	4500000	7300000	p22.1	gneg
7	7300000	13800000	p21.3	gpos100
7	13800000	16500000	p21.2	gneg
7	16500000	20900000	p21.1	gpos100
7	20900000	25500000	p15.3	gneg
7	25500000	28000000	p15.2	gpos50
7	28000000	28800000	p15.1	gneg
7	28800000	35000000	p14.3	gpos75
7	35000000	37200000	p14.2	gneg
7	37200000	43300000	p14.1	gpos75
7	43300000	45400000	p13	gneg
7	45400000	49000000	p12.3	gpos75
7	49000000	50500000	p12.2	gneg
7	50500000	54000000	p12.1	gpos75
7	54000000	58000000	p11.2	gneg
7	58000000	59900000	p11.1	acen
7	59900000	61700000	q11.1	acen
7	61700000	67000000	q11.21	gneg
7	67000000	72200000	q11.22	gpos50
7	72200000	77500000	q11.23	gneg
7	77500000	86400000	q21.11	gpos100
7	86400000	88200000	q21.12	gneg
7	88200000	91100000	q21.13	gpos75
7	91100000	92800000	q21.2	gneg
7	92800000	98000000	q21.3	gpos75
7	98000000	103800000	q22.1	gneg
7	103800000	104500000	q22.2	gpos50
7	104500000	107400000	q22.3	gneg
7	107400000	114600000	q31.1	gpos75
7	114600000	117400000	q31.2	gneg
7	117400000	121100000	q31.31	gpos75
7	121100000	123800000	q31.32	gneg
7	123800000	127100000	q31.33	gpos75
7	127100000	129200000	q32.1	gneg
7	129200000	130400000	q32.2	gpos25
7	130400000	132600000	q32.3	gneg
7	132600000	138200000	q33	gpos50
7	138200000	143100000	q34	gneg
7	143100000	147900000	q35	gpos75
7	147900000	152600000	q36.1	gneg
7	152600000	155100000	q36.2	gpos25
7	155100000	159138663	q36.3	gneg
8	0	2200000	p23.3	gneg
8	2200000	6200000	p23.2	gpos75
8	6200000	12700000	p23.1	gneg
8	12700000	19000000	p22	gpos100
8	19000000	23300000	p21.3	gneg
